impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,624,Servicio Geológico Minero Argentino,624,Servicio Geológico Minero Argentino,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"37,054","37,054","8,89429013",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,651,Ente Nacional Regulador del Gas,651,Ente Nacional Regulador del Gas,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"10457,765516","10457,765516","2583,37141005",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,651,Ente Nacional Regulador del Gas,651,Ente Nacional Regulador del Gas,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,1120,1120,"72,52404",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,652,Ente Nacional Regulador de la Electricidad,652,Ente Nacional Regulador de la Electricidad,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"3295,957308","3295,957308","783,40645452",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,50,Ministerio de Economía,0,Ministerio de Economía,670,Unidad de Informacion Financiera,670,Unidad de Información Financiera,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"21,68","21,68","1,71782041",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,53,Ministerio de Turismo y Deportes,0,Ministerio de Turismo y Deportes,119,Instituto Nacional de Promoción Turística,119,Instituto Nacional de Promoción Turística,11,Ingresos impositivos,9,Otros impuestos,9,Otros,44,Fondo Nacional del Turismo,1.2,Recursos Propios,11123000,Otros impuestos,0,GENERICO,"16361,660668","16361,660668","152,40172524",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,203,Agencia Nacional de Seguridad Vial,203,Agencia Nacional de Seguridad Vial,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"7947,83","7947,83","2377,12646342",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,661,Comisión Nacional de Regulación de Transporte,661,Comisión Nacional de Regulación del Transporte,12,Ingresos no impositivos,1,Tasas,2,Fiscalización del transporte,29,Otras,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"343,005448","343,005448","121,23004531",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,661,Comisión Nacional de Regulación de Transporte,661,Comisión Nacional de Regulación del Transporte,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,"970,106552","970,106552","105,81155792",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,"179,5795595",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,1,Tasas,9,Otras,53,Ley No 13041 - Explotación de Aeropuertos y Aeródromos,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"11169,547","11169,547","281,12593179",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,4,4,"0,004944",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,669,Administración Nacional de Aviación Civil,669,Administración Nacional de Aviación Civil,22,Transferencias de capital,4,Transferencias de capital de instituciones públicas no financieras,9,Transferencias de capital de fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,11,Fondo de Infraestructura de Seguridad Aeroportuaria,1.4,Transferencias Internas,12222300,De los fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,0,GENERICO,"1039,115562","1039,115562",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,57,Ministerio de Transporte,0,Ministerio de Transporte,671,Junta de Seguridad en el Transporte,671,Junta de Seguridad en el Transporte,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"3,5","3,5",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,108,Instituto Nacional del Agua,108,Instituto Nacional del Agua,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"6,5","6,5","1,80810894",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,1,Tasas,9,Otras,6,Redondeo - Artículo 13 inc. f) Dto. 1.944/93,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"0,125372","0,125372",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,2,Derechos,4,Peajes,0,Peajes,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,"49,907346","49,907346","1,88942",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,"421,532887","421,532887","29,11026038",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"246,656603","246,656603","0,00192113",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,29,Varios,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"16,537629","16,537629",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,5,"Ley 17.520: Artículo 8º inciso 2 - 0,5% peajes",1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"148,274204","148,274204","7,82987225",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"2,12982179",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"35,430959","35,430959",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,22,Transferencias de capital,4,Transferencias de capital de instituciones públicas no financieras,9,Transferencias de capital de fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,1,Fondo Fiduciario del Sist. de Infraestructura de Transporte,1.4,Transferencias Internas,12222300,De los fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,0,GENERICO,"79224,611","79224,611",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,604,Dirección Nacional de Vialidad,604,Dirección Nacional de Vialidad,22,Transferencias de capital,4,Transferencias de capital de instituciones públicas no financieras,9,Transferencias de capital de fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,10,Fideicomiso Red de Autopistas y Rutas Seguras (RARS),1.4,Transferencias Internas,12222300,De los fondos fiduciarios y otros entes del Sector Público Nacional no Financiero,0,GENERICO,"2884,856","2884,856",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,612,Tribunal de Tasaciones de la Nación,612,Tribunal de Tasaciones de la Nación,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,27,27,"3,20982828",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,613,Ente Nacional de Obras Hídricas de Saneamiento,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,29,Otros,1.2,Recursos Propios,11611100,Intereses por préstamos,0,GENERICO,"135,64487","135,64487",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,656,Organismo Regulador de Seguridad de Presas,656,Organismo Regulador de Seguridad de Presas,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,"89,51","89,51","18,22016548",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,656,Organismo Regulador de Seguridad de Presas,656,Organismo Regulador de Seguridad de Presas,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,11,11,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,101,Fundación Miguel Lillo,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"0,0148","0,0148",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,101,Fundación Miguel Lillo,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"0,02","0,02",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,101,Fundación Miguel Lillo,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"1,524","1,524",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,101,Fundación Miguel Lillo,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"5,735","5,735",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,70,Ministerio de Educación,0,Ministerio de Educación,804,Comisión Nacional de Evaluación y Acreditación Universitaria,804,Comisión Nacional de Evaluación y Acreditación Universitaria,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"24,4","24,4",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,71,"Ministerio de Ciencia, Tecnología e Innovación",0,"Ministerio de Ciencia, Tecnología e Innovación",103,Consejo Nacional de Investigaciones Científicas y Técnicas,103,Consejo Nacional de Investigaciones Científicas y Técnicas,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"34,969","34,969",2,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,71,"Ministerio de Ciencia, Tecnología e Innovación",0,"Ministerio de Ciencia, Tecnología e Innovación",106,Comisión Nacional de Actividades Espaciales,106,Comisión Nacional de Actividades Espaciales,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,2,2,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,113,Teatro Nacional Cervantes,113,Teatro Nacional Cervantes,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,9,9,"0,01587793",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,116,Biblioteca Nacional 'Doctor Mariano Moreno',116,Biblioteca Nacional 'Doctor Mariano Moreno',12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,"0,478","0,478",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,116,Biblioteca Nacional 'Doctor Mariano Moreno',116,Biblioteca Nacional 'Doctor Mariano Moreno',12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"2,481169","2,481169",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,116,Biblioteca Nacional 'Doctor Mariano Moreno',116,Biblioteca Nacional 'Doctor Mariano Moreno',14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"1,997","1,997",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,117,Instituto Nacional del Teatro,117,Instituto Nacional del Teatro,11,Ingresos impositivos,1,Sobre los ingresos,3,Premios de juegos de azar y concursos deportivos,2,Juegos de Azar - Afect. Esp. Instituto Nacional del Teatro,1.2,Recursos Propios,11111000,Sobre los ingresos,0,GENERICO,"214,780832","214,780832",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,117,Instituto Nacional del Teatro,117,Instituto Nacional del Teatro,11,Ingresos impositivos,9,Otros impuestos,9,Otros,29,Varios,1.2,Recursos Propios,11123000,Otros impuestos,0,GENERICO,"2421,663252","2421,663252","146,10749008",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,802,Fondo Nacional de las Artes,802,Fondo Nacional de las Artes,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"30,622909","30,622909","9,59028468",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,802,Fondo Nacional de las Artes,802,Fondo Nacional de las Artes,12,Ingresos no impositivos,2,Derechos,2,Derechos de autor y uso de activos intangibles,0,Derechos de autor y uso de activos intangibles,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,"678,139389","678,139389","48,44877435",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,802,Fondo Nacional de las Artes,802,Fondo Nacional de las Artes,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"0,024","0,024",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,802,Fondo Nacional de las Artes,802,Fondo Nacional de las Artes,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,29,Otros,1.2,Recursos Propios,11611100,Intereses por préstamos,0,GENERICO,"7,8","7,8","1,00018623",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,802,Fondo Nacional de las Artes,802,Fondo Nacional de las Artes,16,Rentas de la propiedad,3,Intereses por títulos y valores,1,Intereses por títulos y valores en moneda nacional,29,Otros,1.2,Recursos Propios,11611300,Intereses por títulos y valores,0,GENERICO,"53,659702","53,659702",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,72,Ministerio de Cultura,0,Ministerio de Cultura,802,Fondo Nacional de las Artes,802,Fondo Nacional de las Artes,33,Recuperación de préstamos de corto plazo,1,Recuperación de préstamos otorgados al sector privado a corto plazo,0,Recuperación de préstamos otorgados al sector privado a corto plazo,0,Recuperación de préstamos otorgados al sector privado a corto plazo,1.2,Recursos Propios,12321000,Del sector privado,0,GENERICO,"9,6","9,6","1,02203861",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",852,Superintendencia de Riesgos del Trabajo,852,Superintendencia de Riesgos del Trabajo,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"8175,067702","8175,067702","555,35692323",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,80,Ministerio de Salud,0,Ministerio de Salud,902,Hospital Nacional en Red Especializado en Salud Mental y Adicciones 'Licenciada Laura Bonaparte',902,Hospital Nacional en Red Especializado en Salud Mental y Adicciones 'Licenciada Laura Bonaparte',14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"6,416","6,416",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,80,Ministerio de Salud,0,Ministerio de Salud,903,Hospital Nacional Dr. Baldomero Sommer,903,Hospital Nacional Dr. Baldomero Sommer,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"626,3937","626,3937","89,20402",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,"7331,50432","7331,50432","832,40420395",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,"19,61568","19,61568",0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,1,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,11,Ingresos impositivos,2,Sobre el patrimonio,5,Bienes Personales,29,Impuesto s/los Bienes Personales - Otros,1.2,Recursos Propios,11112000,Sobre el patrimonio,0,GENERICO,3,3,"0,25",Última actualización del ejercicio 2023: 16 Mayo 2023.
